"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"161" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "E47w" 0.032258064516129 0 0.00438981562774363 1 "Juvenile" "f" "red"
"171" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "E51w" 0.032258064516129 0 0.00131694468832309 1 "Adult" "f" "red"
"201" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "T19b" 0.032258064516129 0 0.00175592625109745 1 "Adult" "m" "red"
"211" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "J52w" 0.032258064516129 0 0.000438981562774363 1 "Juvenile" "m" "red"
"221" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "A35w" 0.032258064516129 0 0.000438981562774363 0 "Juvenile" "f" "blue"
"241" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "E00w" 0.032258064516129 0 0.362598770851624 0 "Juvenile" "f" "blue"
"261" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "E05w" 0.0645161290322581 0 0.0926251097453907 1 "Juvenile" "f" "red"
"28" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "J00w" 0.032258064516129 0 0.000438981562774363 0 "Juvenile" "m" "blue"
"30" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "J11w" 0.0645161290322581 0.00645161290322581 0.00131694468832309 1 "Adult" "m" "red"
"31" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "Y26b" 0.032258064516129 0 0.000877963125548727 0 "Juvenile" "f" "blue"
"32" 2 "cofeeding_indirect_2022_day_2_meters_25_window_7" "T76w" 0.032258064516129 0 0.000438981562774363 1 "Juvenile" "m" "red"
