"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"363" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "E15w" 0.716417910447761 0.00180913613749435 0.0123257850314986 1 "Adult" "m" "red"
"383" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "T66w" 0.716417910447761 0 0.0279595261839321 1 "Juvenile" NA "red"
"393" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "A29w" 0.447761194029851 0.000256294286145032 0.00415926835794031 1 "Adult" "f" "red"
"453" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "E10w" 0.597014925373134 0.155531146575923 0.00689562911974315 1 "Juvenile" "m" "red"
"462" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "E14w" 0.462686567164179 0.017533544399216 0.00194585654172646 1 "Adult" "m" "red"
"541" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "J38w" 0.313432835820896 0.0503165988240615 0.00229246223822149 1 "Adult" NA "red"
"551" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "E11w" 0.776119402985075 0.00241218151665913 0.00660983144017707 1 "Juvenile" "m" "red"
"651" 5 "cofeeding_indirect_2021_day_5_meters_25_window_28" "A58w" 0.0298507462686567 0.0587969244685663 0.00140466519105879 1 "Juvenile" NA "red"
"19" 1 "cofeeding_indirect_2022_day_1_meters_25_window_28" "E45w" 0.936708860759494 0 0.025861718521913 1 "Juvenile" "f" "red"
"24" 1 "cofeeding_indirect_2022_day_1_meters_25_window_28" "T50b" 0.924050632911392 0.19277480066185 0.00913364351627721 1 "Adult" "m" "red"
"37" 1 "cofeeding_indirect_2022_day_1_meters_25_window_28" "E13w" 0.949367088607595 0.00243427458617332 0.00650423329502241 1 "Juvenile" "m" "red"
"38" 1 "cofeeding_indirect_2022_day_1_meters_25_window_28" "J06w" 0.89873417721519 0.0107138993214943 0.00378428118983122 0 "Adult" "f" "blue"
"40" 1 "cofeeding_indirect_2022_day_1_meters_25_window_28" "J17w" 0.962025316455696 0 0.0268151799935697 1 "Juvenile" "m" "red"
