"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"54" 3 "coroosting_direct_2021_day_3_meters_75_window_14" "J17w" 0.285714285714286 0.0104471223705397 0.00607560756075608 1 "Juvenile" "m" "red"
"55" 3 "coroosting_direct_2021_day_3_meters_75_window_14" "J18w" 0.4 0.00345962086829396 0.0150765076507651 1 "Juvenile" NA "red"
"57" 3 "coroosting_direct_2021_day_3_meters_75_window_14" "A32w" 0.185714285714286 0.00314547737049672 0.00382538253825383 1 "Adult" NA "red"
"60" 3 "coroosting_direct_2021_day_3_meters_75_window_14" "A35w" 0.271428571428571 0.00684979711277781 0.00562556255625563 1 "Juvenile" "f" "red"
"64" 3 "coroosting_direct_2021_day_3_meters_75_window_14" "A75w" 0.0428571428571429 0 0.00202520252025203 1 "Adult" NA "red"
"114" 4 "coroosting_direct_2021_day_4_meters_75_window_14" "J39w" 0.463768115942029 0.00881021219109977 0.011180855237348 1 "Juvenile" "m" "red"
"512" 4 "coroosting_direct_2021_day_4_meters_75_window_14" "A78w" 0.492753623188406 0.00819672642132512 0.0141231855629659 1 "Juvenile" "m" "red"
"315" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "A29w" 0.551724137931034 0.0446070861466752 0.0305429864253394 1 "Adult" "f" "red"
"164" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "A22w" 0.344827586206897 0.00910980031192361 0.0141402714932127 0 "Adult" NA "blue"
"184" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "A00w" 0.327586206896552 0.0128370747876235 0.0175339366515837 1 "Adult" NA "red"
"204" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "A10w" 0.362068965517241 0.0416739798486499 0.0141402714932127 0 "Adult" NA "blue"
"224" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "E12w" 0.431034482758621 0.0250008918975307 0.0197963800904977 1 "Juvenile" "m" "red"
"293" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "E11w" 0.310344827586207 0.0216823350946519 0.0118778280542986 1 "Juvenile" "m" "red"
"303" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "E10w" 0.0862068965517241 0.000365857171664794 0.00339366515837104 1 "Juvenile" "m" "red"
"316" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "E13w" 0.310344827586207 0.00603048795981049 0.0164027149321267 1 "Juvenile" "m" "red"
"353" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "T14w" 0.396551724137931 0.0197069607399033 0.0226244343891403 0 "Adult" "m" "blue"
"403" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "E15w" 0.189655172413793 0.00433480291554609 0.00961538461538462 1 "Adult" "m" "red"
"423" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "J38w" 0.189655172413793 0.0046133640991878 0.00904977375565611 1 "Adult" NA "red"
"433" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "A55w" 0.189655172413793 0.00100239714577283 0.0107466063348416 1 "Adult" "m" "red"
"463" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "T53b" 0.431034482758621 0.0244862023636367 0.0384615384615385 1 "Adult" "m" "red"
"502" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "A16w" 0.275862068965517 0.0246003821854488 0.0118778280542986 1 "Adult" "f" "red"
"532" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "T15w" 0.258620689655172 0.00741909519443555 0.0141402714932127 0 "Adult" "f" "blue"
"582" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "E14w" 0.0517241379310345 8.64229539365655e-05 0.00169683257918552 1 "Adult" "m" "red"
"592" 5 "coroosting_direct_2021_day_5_meters_75_window_14" "T66w" 0.0344827586206897 0.000174507887756527 0.00113122171945701 1 "Juvenile" NA "red"
"22" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "E13w" 0.628205128205128 0.0071432287843079 0.0168855534709193 1 "Juvenile" "m" "red"
"5" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "T50b" 0.371794871794872 0.0271889995443897 0.0081747520771911 1 "Adult" "m" "red"
"8" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "E45w" 0.756410256410256 0.017253360595669 0.0245242562315733 1 "Juvenile" "f" "red"
"21" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "J17w" 0.641025641025641 0.0506040296574724 0.0131332082551595 1 "Juvenile" "m" "red"
"32" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "J06w" 0.538461538461538 0.0090889253182113 0.0136692575716966 0 "Adult" "f" "blue"
"49" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "K39" 0.435897435897436 0.0203187951527443 0.00804073974805682 1 "Adult" "f" "red"
"541" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "E38w" 0.448717948717949 0.0110262868032783 0.00978290002680247 1 "Juvenile" "m" "red"
"76" 1 "coroosting_direct_2022_day_1_meters_75_window_14" "E17w" 0.0897435897435897 0.00127251087610359 0.00214419726614849 1 "Adult" "m" "red"
"310" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "K39" 0.240506329113924 0.00924348097229152 0.00414237496164468 0 "Adult" "f" "blue"
"510" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A03w" 0.620253164556962 0.0113979152352518 0.0191776618594661 1 "Adult" "f" "red"
"610" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A19w" 0.670886075949367 0.0108273451520389 0.021478981282602 0 "Adult" "f" "blue"
"81" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A56w" 0.506329113924051 0.00961881177269279 0.0154955507824486 0 "Adult" "m" "blue"
"101" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J17w" 0.670886075949367 0.00597350918751842 0.0256213562442467 1 "Juvenile" "m" "red"
"111" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T51b" 0.582278481012658 0.0251472239729002 0.0136544952439399 1 "Adult" "m" "red"
"131" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J31w" 0.784810126582278 0.0290657070140535 0.0228597729364836 1 "Adult" "m" "red"
"1411" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J34w" 0.632911392405063 0.015422124064542 0.0207118748082234 1 "Juvenile" "f" "red"
"171" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T13w" 0.658227848101266 0.00990341175115721 0.0220926664621049 1 "Adult" "m" "red"
"181" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A31w" 0.607594936708861 0.0273799993676642 0.0135010739490641 0 "Juvenile" "m" "blue"
"211" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A55w" 0.0506329113924051 0.000450791590032096 0.000767106474378644 0 "Adult" "m" "blue"
"221" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A73w" 0.468354430379747 0.0148345307349828 0.00966554157717091 0 "Adult" "f" "blue"
"231" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T19b" 0.506329113924051 0.00713235785600828 0.0179502915004603 1 "Adult" "m" "red"
"241" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T53b" 0.582278481012658 0.00684799221990829 0.0162626572568272 0 "Adult" "m" "blue"
"251" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T90b" 0.240506329113924 0.00214445464404908 0.00997238416692237 0 "Adult" "m" "blue"
"261" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J79w" 0.177215189873418 0.0115568602755439 0.00291500460263885 0 "Adult" "m" "blue"
"3011" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A53w" 0.620253164556962 0.0372445154994461 0.0153421294875729 0 "Juvenile" NA "blue"
"3111" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "E12w" 0.417721518987342 0.00350702399616522 0.00997238416692237 0 "Juvenile" "m" "blue"
"321" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J00w" 0.632911392405063 0.0221893239894802 0.0173366063209573 0 "Juvenile" "m" "blue"
"351" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "E06w" 0.341772151898734 0.00711448023102177 0.00767106474378644 1 "Adult" "m" "red"
"3611" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T25b" 0.69620253164557 0.012745779227482 0.03053083768027 0 "Adult" "f" "blue"
"381" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J11w" 0.582278481012658 0.0119227992238475 0.0153421294875729 1 "Adult" "m" "red"
"421" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "E51w" 0.607594936708861 0.0164631342296596 0.016416078551703 1 "Adult" "f" "red"
"4311" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J16w" 0.417721518987342 0.00772317777040563 0.00874501380791654 0 "Juvenile" "m" "blue"
"441" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J39w" 0.620253164556962 0.0248036930156109 0.0165694998465787 1 "Juvenile" "m" "red"
"461" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T76w" 0.69620253164557 0.00424662126065757 0.0297637312058914 1 "Juvenile" "m" "red"
"471" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "Y27b" 0.544303797468354 0.00867538092884565 0.0188708192697146 1 "Juvenile" NA "red"
"5111" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "E05w" 0.265822784810127 0.0537197393410705 0.00444921755139613 1 "Juvenile" "f" "red"
"531" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J29w" 0.556962025316456 0.01398130556157 0.0168763424363302 0 "Adult" "f" "blue"
"571" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J50w" 0.468354430379747 0.00965306739509646 0.0116600184105554 1 "Juvenile" "m" "red"
"581" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A35w" 0.544303797468354 0.0117604716181531 0.0139613378336913 0 "Juvenile" "f" "blue"
"591" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J52w" 0.329113924050633 0.0038249614945242 0.00889843510279227 1 "Juvenile" "m" "red"
"601" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "J54w" 0.20253164556962 0.00207719342008517 0.00444921755139613 0 "Juvenile" "f" "blue"
"621" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "E47w" 0.354430379746835 0.00754269760305675 0.00675053697453206 1 "Juvenile" "f" "red"
"671" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T14w" 0.392405063291139 0.00848866816403149 0.00751764344891071 1 "Adult" "m" "red"
"691" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "T99b" 0.265822784810127 0.0112130551018556 0.00383553237189322 0 "Adult" "m" "blue"
"711" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "Y26b" 0.291139240506329 0.0123400183756777 0.00521632402577478 0 "Juvenile" "f" "blue"
"721" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "E15w" 0.367088607594937 0.00682365122463858 0.0139613378336913 0 "Adult" "m" "blue"
"731" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A50w" 0.240506329113924 0.00500495199713755 0.00583000920527769 0 "Adult" "m" "blue"
"761" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A57w" 0.30379746835443 0.00193500936977652 0.0127339674746855 1 "Adult" "f" "red"
"791" 2 "coroosting_direct_2022_day_2_meters_75_window_14" "A39w" 0.0126582278481013 0 0.000767106474378644 1 "Juvenile" "m" "red"
