"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"483" 5 "coroosting_direct_2021_day_5_meters_25_window_14" "T66w" 0.0350877192982456 0 0.00291545189504373 1 "Juvenile" NA "red"
"502" 5 "coroosting_direct_2021_day_5_meters_25_window_14" "E10w" 0.0526315789473684 0 0.0043731778425656 1 "Juvenile" "m" "red"
"515" 5 "coroosting_direct_2021_day_5_meters_25_window_14" "A22w" 0.105263157894737 0.0140825774754346 0.0087463556851312 0 "Adult" NA "blue"
"522" 5 "coroosting_direct_2021_day_5_meters_25_window_14" "E14w" 0.0175438596491228 0 0.00145772594752187 1 "Adult" "m" "red"
"542" 5 "coroosting_direct_2021_day_5_meters_25_window_14" "E15w" 0.0526315789473684 0.00145916168868286 0.0087463556851312 1 "Adult" "m" "red"
"552" 5 "coroosting_direct_2021_day_5_meters_25_window_14" "T15w" 0.087719298245614 0.00816177440677198 0.0102040816326531 0 "Adult" "f" "blue"
"582" 5 "coroosting_direct_2021_day_5_meters_25_window_14" "A55w" 0.0175438596491228 0 0.00145772594752187 1 "Adult" "m" "red"
"11" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "J06w" 0.269230769230769 0.00901667446635456 0.0177797051170859 0 "Adult" "f" "blue"
"18" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "E13w" 0.294871794871795 0.0262998427088474 0.0190806591500434 1 "Juvenile" "m" "red"
"21" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "J17w" 0.307692307692308 0.0581876412153938 0.0151777970511709 1 "Juvenile" "m" "red"
"29" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "E45w" 0.525641025641026 0.0843043131479645 0.0277536860364267 1 "Juvenile" "f" "red"
"32" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "T50b" 0.166666666666667 0.0111978958492692 0.01040763226366 1 "Adult" "m" "red"
"33" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "E38w" 0.256410256410256 0.0246402055359155 0.01040763226366 1 "Juvenile" "m" "red"
"681" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "K39" 0.0897435897435897 0.00608195865269674 0.00303555941023417 1 "Adult" "f" "red"
"79" 1 "coroosting_direct_2022_day_1_meters_25_window_14" "E17w" 0.0512820512820513 0.00057102094917221 0.00433651344319167 1 "Adult" "m" "red"
"310" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J31w" 0.371794871794872 0.056187544825955 0.0181013676588898 1 "Adult" "m" "red"
"410" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J17w" 0.461538461538462 0.038543978342257 0.0229283990345937 1 "Juvenile" "m" "red"
"510" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A19w" 0.384615384615385 0.00855515949794482 0.0253419147224457 0 "Adult" "f" "blue"
"610" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T13w" 0.435897435897436 0.0217607683628252 0.0301689460981496 1 "Adult" "m" "red"
"710" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A31w" 0.41025641025641 0.0460933334023216 0.0160901045856798 0 "Juvenile" "m" "blue"
"101" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A73w" 0.294871794871795 0.0180531234521157 0.0116653258246179 0 "Adult" "f" "blue"
"111" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T53b" 0.371794871794872 0.0174302301445122 0.0189058728881738 0 "Adult" "m" "blue"
"121" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "K39" 0.0256410256410256 0 0.00201126307320998 0 "Adult" "f" "blue"
"151" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A56w" 0.294871794871795 0.0106995258794184 0.0152855993563958 0 "Adult" "m" "blue"
"161" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "E12w" 0.243589743589744 0.00691358462482883 0.0108608205953339 0 "Juvenile" "m" "blue"
"191" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "E06w" 0.166666666666667 0.0137963473855597 0.00603378921962993 1 "Adult" "m" "red"
"201" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J34w" 0.384615384615385 0.00517936092864695 0.0209171359613838 1 "Juvenile" "f" "red"
"231" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J11w" 0.397435897435897 0.0170515835308134 0.0197103781174578 1 "Adult" "m" "red"
"251" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T76w" 0.423076923076923 0.0129186454990243 0.0285599356395817 1 "Juvenile" "m" "red"
"2911" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A03w" 0.41025641025641 0.01084144040832 0.0237329042638777 1 "Adult" "f" "red"
"3011" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T25b" 0.41025641025641 0.00691845672372038 0.0285599356395817 0 "Adult" "f" "blue"
"3211" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T51b" 0.320512820512821 0.0388156808180318 0.0112630732099759 1 "Adult" "m" "red"
"361" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "E05w" 0.141025641025641 0.001064448569428 0.00643604183427192 1 "Juvenile" "f" "red"
"381" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J29w" 0.307692307692308 0.00609283464448903 0.0181013676588898 0 "Adult" "f" "blue"
"391" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A53w" 0.282051282051282 0.0257887231674412 0.0124698310539019 0 "Juvenile" NA "blue"
"401" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "E51w" 0.384615384615385 0.0248115396235281 0.0181013676588898 1 "Adult" "f" "red"
"421" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "E47w" 0.153846153846154 0.00798212606144039 0.00563153660498793 1 "Juvenile" "f" "red"
"451" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J16w" 0.179487179487179 0.00728092094966928 0.00724054706355591 0 "Juvenile" "m" "blue"
"471" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J00w" 0.384615384615385 0.0302995137468039 0.0205148833467418 0 "Juvenile" "m" "blue"
"501" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A50w" 0.115384615384615 0.00580384583286763 0.00884955752212389 0 "Adult" "m" "blue"
"511" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T19b" 0.282051282051282 0.01426881532131 0.0164923572003218 1 "Adult" "m" "red"
"521" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "Y27b" 0.346153846153846 0.00688199748861396 0.0249396621078037 1 "Juvenile" NA "red"
"531" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A35w" 0.333333333333333 0.0128877638632855 0.0193081255028158 0 "Juvenile" "f" "blue"
"541" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J52w" 0.282051282051282 0.0134653374564257 0.0148833467417538 1 "Juvenile" "m" "red"
"581" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J39w" 0.269230769230769 0.039741754877666 0.0120675784392599 1 "Juvenile" "m" "red"
"591" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J50w" 0.153846153846154 0.00149381018250001 0.0104585679806919 1 "Juvenile" "m" "red"
"611" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J54w" 0.128205128205128 0.0050007145481762 0.00603378921962993 0 "Juvenile" "f" "blue"
"631" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T99b" 0.166666666666667 0.00750685102783422 0.00563153660498793 0 "Adult" "m" "blue"
"641" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T14w" 0.179487179487179 0.00939394344931908 0.00603378921962993 1 "Adult" "m" "red"
"671" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "E15w" 0.166666666666667 0.00151116689578228 0.0128720836685438 0 "Adult" "m" "blue"
"691" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "Y26b" 0.102564102564103 0.00685766702863971 0.00321802091713596 0 "Juvenile" "f" "blue"
"711" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A57w" 0.217948717948718 0.00741754125461908 0.0160901045856798 1 "Adult" "f" "red"
"731" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "T90b" 0.0897435897435897 0.000875737181490252 0.00482703137570394 0 "Adult" "m" "blue"
"741" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "J79w" 0.0512820512820513 0.0509026279156149 0.00201126307320998 0 "Adult" "m" "blue"
"761" 2 "coroosting_direct_2022_day_2_meters_25_window_14" "A39w" 0.0128205128205128 0 0.00080450522928399 1 "Juvenile" "m" "red"
