"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"2" 1 "coroosting_indirect_2021_day_1_meters_50_window_14" "A05w" 0.807692307692308 0.0769230769230769 0.0795918367346939 1 "Adult" NA "red"
"15" 1 "coroosting_indirect_2021_day_1_meters_50_window_14" "A15w" 0.769230769230769 0.0354945054945055 0.0578231292517007 1 "Adult" "m" "red"
"310" 2 "coroosting_indirect_2021_day_2_meters_50_window_14" "A03w" 0.895833333333333 6.3323201621074e-05 0.0355005440696409 1 "Adult" "f" "red"
"241" 2 "coroosting_indirect_2021_day_2_meters_50_window_14" "Y27b" 0.708333333333333 0.00268501646305741 0.0277475516866159 1 "Juvenile" NA "red"
"411" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A08w" 0.542857142857143 0.0552377255654661 0.00899280575539568 1 "Juvenile" NA "red"
"511" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A33w" 0.571428571428571 0.00994052144003663 0.0133093525179856 1 "Juvenile" NA "red"
"73" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A53w" 0.742857142857143 0.0236758211165834 0.0205035971223022 0 "Juvenile" NA "blue"
"102" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "E00w" 0.7 0.0244471499490311 0.0205035971223022 1 "Juvenile" "f" "red"
"113" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "J06w" 0.8 0.00608233317300442 0.0324940047961631 1 "Adult" "f" "red"
"122" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "J12w" 0.471428571428571 0.00754019455421852 0.00935251798561151 0 "Adult" "f" "blue"
"132" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "J17w" 0.485714285714286 0.0627330533671866 0.00731414868105516 1 "Juvenile" "m" "red"
"142" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "J18w" 0.557142857142857 0.00882353272468439 0.0141486810551559 1 "Juvenile" NA "red"
"232" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A31w" 0.628571428571429 0.00806336258901962 0.0177458033573141 1 "Juvenile" "m" "red"
"242" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A39w" 0.6 0.0172736308060369 0.0157074340527578 1 "Juvenile" "m" "red"
"252" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "E04w" 0.514285714285714 0.00875718722065169 0.012589928057554 1 "Juvenile" NA "red"
"272" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "E02w" 0.671428571428571 0.00033271215430136 0.0416067146282974 1 "Adult" NA "red"
"281" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "J16w" 0.485714285714286 0.0191216862260731 0.00731414868105516 1 "Juvenile" "m" "red"
"312" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A35w" 0.642857142857143 0.0321314941396363 0.0140287769784173 1 "Juvenile" "f" "red"
"331" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "T71w" 0.371428571428571 0.065576988440117 0.00515587529976019 1 "Juvenile" NA "red"
"351" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "J15w" 0.657142857142857 0.0159707206873352 0.0217026378896883 0 "Adult" NA "blue"
"361" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "E07w" 0.514285714285714 0.00176246343948207 0.013189448441247 1 "Adult" "m" "red"
"391" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A32w" 0.271428571428571 0.00848850506969008 0.00599520383693046 1 "Adult" NA "red"
"421" 3 "coroosting_indirect_2021_day_3_meters_50_window_14" "A03w" 0.585714285714286 0.00448693141380538 0.0207434052757794 1 "Adult" "f" "red"
