"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"542" 5 "coroosting_direct_2021_day_5_meters_50_window_14" "E10w" 0.0517241379310345 0 0.00224215246636771 1 "Juvenile" "m" "red"
"562" 5 "coroosting_direct_2021_day_5_meters_50_window_14" "T15w" 0.206896551724138 0.00626550679556827 0.0134529147982063 0 "Adult" "f" "blue"
"572" 5 "coroosting_direct_2021_day_5_meters_50_window_14" "T66w" 0.0344827586206897 0 0.00149476831091181 1 "Juvenile" NA "red"
"592" 5 "coroosting_direct_2021_day_5_meters_50_window_14" "E14w" 0.0344827586206897 0.00010082677959266 0.00149476831091181 1 "Adult" "m" "red"
"5" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "E13w" 0.5 0.0143318342992892 0.0168189368770764 1 "Juvenile" "m" "red"
"82" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "T50b" 0.282051282051282 0.0272770539042607 0.00851328903654485 1 "Adult" "m" "red"
"13" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "E45w" 0.692307692307692 0.0238196499986132 0.0267857142857143 1 "Juvenile" "f" "red"
"23" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "J06w" 0.41025641025641 0.0157172481395619 0.0130813953488372 0 "Adult" "f" "blue"
"26" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "K39" 0.346153846153846 0.0180295835450076 0.00830564784053156 1 "Adult" "f" "red"
"501" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "J17w" 0.474358974358974 0.0483439354016065 0.0118355481727575 1 "Juvenile" "m" "red"
"57" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "E38w" 0.358974358974359 0.00549933324947333 0.00996677740863787 1 "Juvenile" "m" "red"
"76" 1 "coroosting_direct_2022_day_1_meters_50_window_14" "E17w" 0.0897435897435897 0.00358095771413408 0.00290697674418605 1 "Adult" "m" "red"
"310" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "K39" 0.139240506329114 0.00325951989399494 0.003280032800328 0 "Adult" "f" "blue"
"510" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A56w" 0.417721518987342 0.00838370531200918 0.0149651496514965 0 "Adult" "m" "blue"
"710" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J17w" 0.594936708860759 0.00619922506386489 0.0235752357523575 1 "Juvenile" "m" "red"
"81" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J31w" 0.670886075949367 0.0339006821264844 0.022550225502255 1 "Adult" "m" "red"
"91" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J34w" 0.594936708860759 0.0213328634692014 0.023780237802378 1 "Juvenile" "f" "red"
"101" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A03w" 0.594936708860759 0.0407009042089819 0.0215252152521525 1 "Adult" "f" "red"
"121" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T13w" 0.556962025316456 0.00473882514248846 0.0252152521525215 1 "Adult" "m" "red"
"131" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A19w" 0.594936708860759 0.00908680820195598 0.024190241902419 0 "Adult" "f" "blue"
"161" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A31w" 0.518987341772152 0.0245645774296034 0.0141451414514145 0 "Juvenile" "m" "blue"
"181" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A73w" 0.392405063291139 0.0166366808537651 0.010250102501025 0 "Adult" "f" "blue"
"191" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T19b" 0.455696202531646 0.0115590707580039 0.018450184501845 1 "Adult" "m" "red"
"201" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T53b" 0.531645569620253 0.0155593413830613 0.0166051660516605 0 "Adult" "m" "blue"
"211" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J79w" 0.139240506329114 0.0159964468748179 0.0026650266502665 0 "Adult" "m" "blue"
"251" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "E12w" 0.379746835443038 0.00995009903772017 0.0100451004510045 0 "Juvenile" "m" "blue"
"261" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T51b" 0.518987341772152 0.0303280501730251 0.0137351373513735 1 "Adult" "m" "red"
"271" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J00w" 0.594936708860759 0.043542583242234 0.0190651906519065 0 "Juvenile" "m" "blue"
"3011" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "E06w" 0.329113924050633 0.00806763184002746 0.00861008610086101 1 "Adult" "m" "red"
"3411" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J11w" 0.544303797468354 0.0129993116213146 0.0161951619516195 1 "Adult" "m" "red"
"381" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J16w" 0.354430379746835 0.0116296595426288 0.00820008200082001 0 "Juvenile" "m" "blue"
"391" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J39w" 0.354430379746835 0.0108099269997595 0.00963509635096351 1 "Juvenile" "m" "red"
"401" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T76w" 0.594936708860759 0.00393999268970575 0.0289052890528905 1 "Juvenile" "m" "red"
"441" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "E51w" 0.493670886075949 0.0141648888296598 0.0157851578515785 1 "Adult" "f" "red"
"461" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T25b" 0.569620253164557 0.00908454740507452 0.027470274702747 0 "Adult" "f" "blue"
"471" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "E05w" 0.253164556962025 0.0525471822052601 0.00574005740057401 1 "Juvenile" "f" "red"
"4911" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J29w" 0.455696202531646 0.00691555673819319 0.019270192701927 0 "Adult" "f" "blue"
"5111" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A53w" 0.481012658227848 0.0604176419568998 0.0133251332513325 0 "Juvenile" NA "blue"
"521" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A35w" 0.506329113924051 0.011088101287884 0.016810168101681 0 "Juvenile" "f" "blue"
"531" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "E47w" 0.240506329113924 0.00414799821083953 0.00615006150061501 1 "Juvenile" "f" "red"
"561" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T14w" 0.316455696202532 0.0112791502015411 0.00656006560065601 1 "Adult" "m" "red"
"571" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T99b" 0.227848101265823 0.00672350930483403 0.00410004100041 0 "Adult" "m" "blue"
"581" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "Y27b" 0.506329113924051 0.00647357036418196 0.021320213202132 1 "Juvenile" NA "red"
"591" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J52w" 0.30379746835443 0.00520587909906518 0.010660106601066 1 "Juvenile" "m" "red"
"611" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J50w" 0.20253164556962 0.000375835291447106 0.00840508405084051 1 "Juvenile" "m" "red"
"621" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "J54w" 0.177215189873418 0.00316884280990272 0.004510045100451 0 "Juvenile" "f" "blue"
"671" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "E15w" 0.291139240506329 0.00948879637094219 0.013530135301353 0 "Adult" "m" "blue"
"681" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A50w" 0.177215189873418 0.00224946019223982 0.00635506355063551 0 "Adult" "m" "blue"
"711" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "Y26b" 0.253164556962025 0.01871616177477 0.00533005330053301 0 "Juvenile" "f" "blue"
"731" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A57w" 0.291139240506329 0.00172651042457189 0.0137351373513735 1 "Adult" "f" "red"
"751" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A55w" 0.0126582278481013 0 0.0002050020500205 0 "Adult" "m" "blue"
"761" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "T90b" 0.164556962025316 0.00311517121114538 0.00615006150061501 0 "Adult" "m" "blue"
"791" 2 "coroosting_direct_2022_day_2_meters_50_window_14" "A39w" 0.0126582278481013 0 0.000820008200082001 1 "Juvenile" "m" "red"
