"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"373" 5 "coroosting_indirect_2021_day_5_meters_25_window_14" "J38w" 0.0172413793103448 0 0.000574052812858783 1 "Adult" NA "red"
"433" 5 "coroosting_indirect_2021_day_5_meters_25_window_14" "T15w" 0.0517241379310345 0 0.00746268656716418 0 "Adult" "f" "blue"
"483" 5 "coroosting_indirect_2021_day_5_meters_25_window_14" "E11w" 0.0689655172413793 0.00436281771175266 0.00287026406429392 1 "Juvenile" "m" "red"
"502" 5 "coroosting_indirect_2021_day_5_meters_25_window_14" "A55w" 0.0344827586206897 0.0206626035119683 0.00114810562571757 1 "Adult" "m" "red"
"542" 5 "coroosting_indirect_2021_day_5_meters_25_window_14" "T66w" 0.0517241379310345 8.64229539365655e-05 0.00229621125143513 1 "Juvenile" NA "red"
"592" 5 "coroosting_indirect_2021_day_5_meters_25_window_14" "E15w" 0.0172413793103448 0 0.00516647531572905 1 "Adult" "m" "red"
"11" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "T50b" 0.205128205128205 0.00634608795766397 0.0100226928895613 1 "Adult" "m" "red"
"12" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "J17w" 0.435897435897436 0.0264944257506409 0.014750378214826 1 "Juvenile" "m" "red"
"13" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "E13w" 0.384615384615385 0.0100553805593937 0.0187216338880484 1 "Juvenile" "m" "red"
"23" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "E45w" 0.628205128205128 0.0332684162605885 0.0245839636913767 1 "Juvenile" "f" "red"
"40" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "E38w" 0.307692307692308 0.0109201062982888 0.00794251134644478 1 "Juvenile" "m" "red"
"48" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "E17w" 0.0641025641025641 0 0.00718608169440242 1 "Adult" "m" "red"
"55" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "J06w" 0.512820512820513 0.00519032609821078 0.0209909228441755 0 "Adult" "f" "blue"
"73" 1 "coroosting_indirect_2022_day_1_meters_25_window_14" "K39" 0.0769230769230769 0.00267818082329658 0.00132375189107413 1 "Adult" "f" "red"
"310" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "K39" 0.0886075949367089 0.000230721080282911 0.0029923830250272 0 "Adult" "f" "blue"
"410" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T76w" 0.658227848101266 0.0135744659390544 0.0340043525571273 1 "Juvenile" "m" "red"
"101" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J00w" 0.493670886075949 0.0341690617403263 0.0122415669205658 0 "Juvenile" "m" "blue"
"121" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J11w" 0.531645569620253 0.00224671660544838 0.0189064200217628 1 "Adult" "m" "red"
"1311" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J17w" 0.632911392405063 0.000978478332037498 0.0276115342763874 1 "Juvenile" "m" "red"
"141" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J31w" 0.569620253164557 0.0530031774909071 0.0159140369967356 1 "Adult" "m" "red"
"151" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J34w" 0.582278481012658 0.0045277979644219 0.029923830250272 1 "Juvenile" "f" "red"
"181" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A03w" 0.493670886075949 0.00416192575251381 0.0204026115342764 1 "Adult" "f" "red"
"191" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A19w" 0.645569620253165 0.0171451719823741 0.022170837867247 0 "Adult" "f" "blue"
"201" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A31w" 0.556962025316456 0.00669936676474092 0.0195865070729053 0 "Juvenile" "m" "blue"
"211" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A73w" 0.556962025316456 0.0212120851317942 0.0174102285092492 0 "Adult" "f" "blue"
"231" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "E15w" 0.430379746835443 0.00823027519194087 0.0242110990206746 0 "Adult" "m" "blue"
"251" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "E51w" 0.544303797468354 0.0110551361361016 0.0148258977149075 1 "Adult" "f" "red"
"261" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J29w" 0.481012658227848 0.00156379020433691 0.0308759521218716 0 "Adult" "f" "blue"
"2811" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T13w" 0.455696202531646 0.000360174250763029 0.0314200217627856 1 "Adult" "m" "red"
"2911" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T19b" 0.379746835443038 0.00216617681769119 0.0153699673558215 1 "Adult" "m" "red"
"311" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T25b" 0.670886075949367 0.0752445821883875 0.0321001088139282 0 "Adult" "f" "blue"
"321" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T53b" 0.481012658227848 0.0152905762816499 0.0168661588683351 0 "Adult" "m" "blue"
"3311" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "Y27b" 0.531645569620253 0.0123466726752997 0.0193144722524483 1 "Juvenile" NA "red"
"3411" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "E05w" 0.329113924050633 0.00858314169410033 0.00598476605005441 1 "Juvenile" "f" "red"
"371" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T14w" 0.329113924050633 0.00589324613819401 0.00612078346028292 1 "Adult" "m" "red"
"381" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T99b" 0.354430379746835 0.0154625013553395 0.00748095756256801 0 "Adult" "m" "blue"
"391" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J16w" 0.227848101265823 0.0113610380462806 0.0043525571273123 0 "Juvenile" "m" "blue"
"4211" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A53w" 0.518987341772152 0.0878685662656245 0.0104733405875952 0 "Juvenile" NA "blue"
"431" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T51b" 0.518987341772152 0.0324064303847566 0.0121055495103373 1 "Adult" "m" "red"
"451" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A35w" 0.417721518987342 0.0242328106698532 0.0106093579978237 0 "Juvenile" "f" "blue"
"471" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A56w" 0.341772151898734 0.00943288724893809 0.00965723612622416 0 "Adult" "m" "blue"
"4911" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J50w" 0.164556962025316 0.000242754492151215 0.0102013057671382 1 "Juvenile" "m" "red"
"5111" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "Y26b" 0.240506329113924 0.0243285344749509 0.00489662676822633 0 "Juvenile" "f" "blue"
"531" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A57w" 0.151898734177215 0 0.014961915125136 1 "Adult" "f" "red"
"561" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "T90b" 0.189873417721519 0.000495269447433522 0.00612078346028292 0 "Adult" "m" "blue"
"581" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A50w" 0.164556962025316 0.000491368687571219 0.00516866158868335 0 "Adult" "m" "blue"
"591" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J52w" 0.291139240506329 0.00212637602767149 0.00965723612622416 1 "Juvenile" "m" "red"
"601" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J54w" 0.10126582278481 0.00178711248103638 0.00204026115342764 0 "Juvenile" "f" "blue"
"6111" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A55w" 0.0506329113924051 0.0054933579696184 0.000680087051142546 0 "Adult" "m" "blue"
"641" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J39w" 0.291139240506329 0.00727182049999223 0.00816104461371056 1 "Juvenile" "m" "red"
"671" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "E12w" 0.354430379746835 0.0234020526982509 0.00625680087051143 0 "Juvenile" "m" "blue"
"701" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "E06w" 0.392405063291139 0.00836288641611916 0.0108813928182807 1 "Adult" "m" "red"
"711" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "E47w" 0.265822784810127 0.0231031235871692 0.00516866158868335 1 "Juvenile" "f" "red"
"771" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "J79w" 0.0126582278481013 0 0.000136017410228509 0 "Adult" "m" "blue"
"781" 2 "coroosting_indirect_2022_day_2_meters_25_window_14" "A39w" 0.0126582278481013 0 0.00217627856365615 1 "Juvenile" "m" "red"
