"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"316" 5 "cofeeding_indirect_2021_day_5_meters_25_window_21" "E14w" 0.0425531914893617 0 0.000320034136974611 1 "Adult" "m" "red"
"443" 5 "cofeeding_indirect_2021_day_5_meters_25_window_21" "A58w" 0.0212765957446809 0 0.0237892041817794 1 "Juvenile" NA "red"
"15" 1 "cofeeding_indirect_2022_day_1_meters_25_window_21" "E45w" 0.779220779220779 0.000715262181427595 0.0227898098645667 1 "Juvenile" "f" "red"
"26" 1 "cofeeding_indirect_2022_day_1_meters_25_window_21" "T50b" 0.493506493506494 0.020449031138584 0.00389608243333691 1 "Adult" "m" "red"
"37" 1 "cofeeding_indirect_2022_day_1_meters_25_window_21" "J17w" 0.74025974025974 0 0.0391674034655715 1 "Juvenile" "m" "red"
"45" 1 "cofeeding_indirect_2022_day_1_meters_25_window_21" "E17w" 0.688311688311688 0.199414239811585 0.00777150695345359 1 "Adult" "m" "red"
"57" 1 "cofeeding_indirect_2022_day_1_meters_25_window_21" "E13w" 0.636363636363636 0.16000586330523 0.0034002925160512 1 "Juvenile" "m" "red"
"60" 1 "cofeeding_indirect_2022_day_1_meters_25_window_21" "K39" 0.636363636363636 0.033646394617003 0.0111428783909965 1 "Adult" "f" "red"
"74" 1 "cofeeding_indirect_2022_day_1_meters_25_window_21" "J06w" 0.0649350649350649 0.00920320281222537 7.02369049488097e-05 0 "Adult" "f" "blue"
"1101" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "J50w" 0.111111111111111 0.126611062120321 0.000233505986244375 1 "Juvenile" "m" "red"
"210" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "E06w" 0.185185185185185 0.098958945718205 0.00108261866349665 1 "Adult" "m" "red"
"310" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "T19b" 0.185185185185185 0.0159465020576132 0.0225863972149104 1 "Adult" "m" "red"
"510" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "Y26b" 0.197530864197531 0.0247803987850284 0.00692026831960601 0 "Juvenile" "f" "blue"
"710" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A31w" 0.0864197530864197 0.0273160395845581 0.0215250063683451 0 "Juvenile" "m" "blue"
"101" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A56w" 0.0123456790123457 0 2.12278169313068e-05 0 "Adult" "m" "blue"
"1211" 2 "cofeeding_indirect_2022_day_2_meters_25_window_21" "A03w" 0.592592592592593 0.0337161963550852 0.0867580877982508 1 "Adult" "f" "red"
