"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"216" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "A16w" 0.508474576271186 0 0.0417093142272262 1 "Adult" "f" "red"
"415" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "E10w" 0.355932203389831 0 0.0214303991811668 1 "Juvenile" "m" "red"
"514" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "E11w" 0.644067796610169 0.075182293840973 0.0359518935516888 1 "Juvenile" "m" "red"
"134" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "A55w" 0.627118644067797 0 0.0507292732855681 1 "Adult" "m" "red"
"144" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "J38w" 0.593220338983051 0.000915643872978765 0.0497697031729785 1 "Adult" NA "red"
"194" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "T15w" 0.423728813559322 0.0765798799550992 0.00374232343909928 0 "Adult" "f" "blue"
"204" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "T53b" 0.491525423728814 0.129584917647454 0.00537359263050154 1 "Adult" "m" "red"
"217" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "A10w" 0.203389830508475 0.0100720826027664 0.00201509723643808 0 "Adult" NA "blue"
"234" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "A22w" 0.474576271186441 0.0182857275200934 0.00815634595701126 0 "Adult" NA "blue"
"303" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "T14w" 0.288135593220339 0 0.0175921187308086 0 "Adult" "m" "blue"
"323" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "E13w" 0.254237288135593 0.0171858776329846 0.00927584442169908 1 "Juvenile" "m" "red"
"353" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "E12w" 0.542372881355932 0.152093680395843 0.0153851074718526 1 "Juvenile" "m" "red"
"393" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "A29w" 0.152542372881356 0.0156661719344361 0.00105552712384852 1 "Adult" "f" "red"
"433" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "E15w" 0.0677966101694915 0.0631209818819404 0.000383828045035824 1 "Adult" "m" "red"
"453" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "T66w" 0.0677966101694915 0 0.00095957011258956 1 "Juvenile" NA "red"
"592" 5 "cofeeding_direct_2021_day_5_meters_100_window_14" "A58w" 0.0169491525423729 0 0.000831627430910952 1 "Juvenile" NA "red"
"3" 1 "cofeeding_direct_2022_day_1_meters_100_window_14" "E13w" 0.681159420289855 0 0.0218546244868389 1 "Juvenile" "m" "red"
"8" 1 "cofeeding_direct_2022_day_1_meters_100_window_14" "J06w" 0.449275362318841 0.00128689156822149 0.0165418980922483 0 "Adult" "f" "blue"
"17" 1 "cofeeding_direct_2022_day_1_meters_100_window_14" "E45w" 0.391304347826087 0.00216731620184306 0.0184335506721404 1 "Juvenile" "f" "red"
"192" 1 "cofeeding_direct_2022_day_1_meters_100_window_14" "J17w" 0.710144927536232 0.000671355498721228 0.036343878290268 1 "Juvenile" "m" "red"
"28" 1 "cofeeding_direct_2022_day_1_meters_100_window_14" "T50b" 0.507246376811594 0.102047472987371 0.00446751992272398 1 "Adult" "m" "red"
"53" 1 "cofeeding_direct_2022_day_1_meters_100_window_14" "E38w" 0.376811594202899 0 0.0132415680592449 1 "Juvenile" "m" "red"
"55" 1 "cofeeding_direct_2022_day_1_meters_100_window_14" "E17w" 0.434782608695652 0.04446681361643 0.00519198261289544 1 "Adult" "m" "red"
"210" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "E06w" 0.528571428571429 0 0.0154652648698885 1 "Adult" "m" "red"
"310" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T19b" 0.771428571428571 0.00269151138716356 0.0371021143122677 1 "Adult" "m" "red"
"510" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T14w" 0.671428571428571 0 0.0382783457249071 1 "Adult" "m" "red"
"610" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A03w" 0.728571428571429 0 0.0301608968401487 1 "Adult" "f" "red"
"101" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A50w" 0.642857142857143 0.00443064182194617 0.0270388011152416 0 "Adult" "m" "blue"
"121" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A56w" 0.485714285714286 0 0.00686861059479554 0 "Adult" "m" "blue"
"131" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A73w" 0.614285714285714 0 0.0425766728624535 0 "Adult" "f" "blue"
"141" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "E15w" 0.628571428571429 0 0.0353159851301115 0 "Adult" "m" "blue"
"1911" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "E51w" 0.685714285714286 0 0.0274018355018587 1 "Adult" "f" "red"
"211" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J00w" 0.628571428571429 0.0203455585132604 0.0135194005576208 0 "Juvenile" "m" "blue"
"221" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J11w" 0.728571428571429 0.0366962437148773 0.00932272304832714 1 "Adult" "m" "red"
"231" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J17w" 0.6 0.0231065759637188 0.00832074814126394 1 "Juvenile" "m" "red"
"241" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J34w" 0.642857142857143 0.0256728778467909 0.0211576440520446 1 "Juvenile" "f" "red"
"261" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J39w" 0.714285714285714 0.245706234184495 0.00412407063197026 1 "Juvenile" "m" "red"
"281" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T13w" 0.657142857142857 0.00281113411548194 0.0325714451672862 1 "Adult" "m" "red"
"3211" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "Y27b" 0.757142857142857 0 0.0311338289962825 1 "Juvenile" NA "red"
"3511" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T76w" 0.7 0.201029774228532 0.0049953531598513 1 "Juvenile" "m" "red"
"371" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A53w" 0.428571428571429 0.0397702849255644 0.0073623373605948 0 "Juvenile" NA "blue"
"3811" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "E12w" 0.542857142857143 0.0132317854678103 0.0210124302973978 0 "Juvenile" "m" "blue"
"401" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "E47w" 0.185714285714286 0.000276052449965493 0.00373199349442379 1 "Juvenile" "f" "red"
"421" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A31w" 0.3 0 0.0147391960966543 0 "Juvenile" "m" "blue"
"431" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A35w" 0.442857142857143 0 0.0208236524163569 0 "Juvenile" "f" "blue"
"471" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J31w" 0.342857142857143 0 0.0105134758364312 1 "Adult" "m" "red"
"491" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T53b" 0.6 0.035730388773867 0.0280843401486989 0 "Adult" "m" "blue"
"501" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "Y26b" 0.714285714285714 0 0.0195602927509294 0 "Juvenile" "f" "blue"
"521" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A55w" 0.271428571428571 0.0187617075815834 0.00368842936802974 0 "Adult" "m" "blue"
"531" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T25b" 0.485714285714286 0 0.0170335734200744 0 "Adult" "f" "blue"
"541" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T90b" 0.5 0 0.0232922862453532 0 "Adult" "m" "blue"
"561" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A57w" 0.514285714285714 0 0.0238150557620818 1 "Adult" "f" "red"
"591" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "A19w" 0.128571428571429 0.122333300469946 0.0013650092936803 0 "Adult" "f" "blue"
"601" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J16w" 0.0428571428571429 0 0.00107458178438662 0 "Juvenile" "m" "blue"
"631" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "T99b" 0.0285714285714286 0.00899043675441191 0.000130692379182156 0 "Adult" "m" "blue"
"661" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "E00w" 0.0142857142857143 0 0.00180065055762082 0 "Juvenile" "f" "blue"
"671" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "E05w" 0.0142857142857143 0 0.000159735130111524 1 "Juvenile" "f" "red"
"701" 2 "cofeeding_direct_2022_day_2_meters_100_window_14" "J54w" 0.0142857142857143 0 0.000101649628252788 0 "Juvenile" "f" "blue"
