"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"3711" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "A50w" 0.614457831325301 0.00581349789401508 0.0172418949635124 0 "Adult" "m" "blue"
"391" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "A73w" 0.55421686746988 0 0.0294592654623759 0 "Adult" "f" "blue"
"401" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "E15w" 0.578313253012048 0.00137413766564516 0.0208906567771265 0 "Adult" "m" "blue"
"441" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "E51w" 0.602409638554217 0.000379344428712633 0.0124566335686087 1 "Adult" "f" "red"
"4511" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T13w" 0.578313253012048 0.0242343463178021 0.0252572077999761 1 "Adult" "m" "red"
"481" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T76w" 0.783132530120482 0.0126271001013875 0.0137426725684891 1 "Juvenile" "m" "red"
"501" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "A03w" 0.759036144578313 0.00103340190028406 0.0244496949395861 1 "Adult" "f" "red"
"521" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "A19w" 0.602409638554217 0.00574706173442582 0.00882282569685369 0 "Adult" "f" "blue"
"531" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "E03w" 0.385542168674699 0.109679012746159 0.00192905849982055 1 "Adult" "m" "red"
"541" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "E05w" 0.385542168674699 0.103527551235456 0.0031104199066874 1 "Juvenile" "f" "red"
"551" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "J16w" 0.421686746987952 0.0599228529657563 0.0046656298600311 0 "Juvenile" "m" "blue"
"591" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "J34w" 0.578313253012048 0.000139582721128416 0.0138922119870798 1 "Juvenile" "f" "red"
"601" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T53b" 0.602409638554217 0.0175855888976665 0.0168381385333174 0 "Adult" "m" "blue"
"611" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T90b" 0.55421686746988 0.021827591222243 0.0171521713123579 0 "Adult" "m" "blue"
"621" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "E12w" 0.602409638554217 0.00951789419318071 0.0151632970451011 0 "Juvenile" "m" "blue"
"631" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "A57w" 0.542168674698795 0.0176519190477463 0.0175409738006939 1 "Adult" "f" "red"
"641" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T25b" 0.457831325301205 0.0139672111608638 0.00474039956932647 0 "Adult" "f" "blue"
"661" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T77w" 0.349397590361446 0.0201420771248864 0.00299078837181481 0 "Juvenile" "m" "blue"
"671" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T86b" 0.349397590361446 0 0.00753678669697332 0 "Adult" "f" "blue"
"681" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "A35w" 0.530120481927711 0 0.0228795310443833 0 "Juvenile" "f" "blue"
"711" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T99b" 0.0240963855421687 0 0.000747697092953703 0 "Adult" "m" "blue"
"751" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "A39w" 0.0120481927710843 0 4.48618255772222e-05 1 "Juvenile" "m" "red"
"78" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "E00w" 0.0240963855421687 0 0.00281134106950592 0 "Juvenile" "f" "blue"
"79" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "E01w" 0.0240963855421687 0.00029385836027035 0.000822466802249073 1 "Juvenile" "m" "red"
"821" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "J54w" 0.0120481927710843 0 5.98157674362962e-05 0 "Juvenile" "f" "blue"
"83" 2 "cofeeding_direct_2022_day_2_meters_25_window_21" "T51b" 0.0120481927710843 0 1.49539418590741e-05 1 "Adult" "m" "red"
