"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"12" 1 "cofeeding_indirect_2021_day_1_meters_100_window_14" "A15w" 0.692307692307692 0.00307692307692308 0.0201989714776592 1 "Adult" "m" "red"
"20" 1 "cofeeding_indirect_2021_day_1_meters_100_window_14" "A05w" 1 0 0.0249962272036033 1 "Adult" NA "red"
"610" 2 "cofeeding_indirect_2021_day_2_meters_100_window_14" "Y27b" 0.232558139534884 0 0.0302372818760964 1 "Juvenile" NA "red"
"131" 2 "cofeeding_indirect_2021_day_2_meters_100_window_14" "A03w" 0.441860465116279 0.105574012550757 0.0351306435232204 1 "Adult" "f" "red"
"112" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A08w" 0.175438596491228 0.0354010025062657 0.011734980348119 1 "Juvenile" NA "red"
"212" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "J12w" 0.210526315789474 0.0319548872180451 0.0142616507580011 0 "Adult" "f" "blue"
"511" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "J17w" 0.350877192982456 0.0350877192982456 0.0903986524424481 1 "Juvenile" "m" "red"
"611" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A35w" 0.421052631578947 0 0.0605839416058394 1 "Juvenile" "f" "red"
"72" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "T71w" 0.350877192982456 0.0583105491000228 0.0303761931499158 1 "Juvenile" NA "red"
"82" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "E02w" 0.263157894736842 0.255560799545762 0.0166760247052218 1 "Adult" NA "red"
"102" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "J06w" 0.0701754385964912 0.00181008075744918 0.00252667040988209 1 "Adult" "f" "red"
"172" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A53w" 0.368421052631579 0.144722918407129 0.0272318921953958 0 "Juvenile" NA "blue"
"213" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A39w" 0.157894736842105 0.0761101888921438 0.00157215047725997 1 "Juvenile" "m" "red"
"232" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A33w" 0.12280701754386 0.00754664438874965 0.0946097697922515 1 "Juvenile" NA "red"
"262" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A03w" 0.315789473684211 0 0.0457608085345312 1 "Adult" "f" "red"
"272" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A31w" 0.333333333333333 0.11561303149649 0.0323413812464907 1 "Juvenile" "m" "red"
"281" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "J15w" 0.315789473684211 0.0054178103990134 0.0331274564851207 0 "Adult" NA "blue"
"341" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "J11w" 0.280701754385965 0.0132742570712496 0.0253790005614823 0 "Juvenile" "m" "blue"
"351" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "J18w" 0.210526315789474 0.0692365835222978 0.00539023020774846 1 "Juvenile" NA "red"
"371" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "E07w" 0.140350877192982 0.0006265664160401 0.00421111734980348 1 "Adult" "m" "red"
"381" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "E04w" 0.105263157894737 0.0341478696741855 0.00432341381246491 1 "Juvenile" NA "red"
"391" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "E00w" 0.12280701754386 0.115601503759398 0.00589556428972487 1 "Juvenile" "f" "red"
"45" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A02w" 0.0350877192982456 0 0.00578326782706345 1 "Juvenile" NA "red"
"46" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "E05w" 0.192982456140351 0.0624477861319967 0.00572711959573273 1 "Juvenile" "f" "red"
"47" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "A32w" 0.140350877192982 0.013827724072085 0.00263896687254351 1 "Adult" NA "red"
"49" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "T91b" 0.12280701754386 0 0.00359348680516564 1 "Adult" "m" "red"
"54" 3 "cofeeding_indirect_2021_day_3_meters_100_window_14" "J16w" 0.0175438596491228 0 0.00499719258843346 1 "Juvenile" "m" "red"
"512" 4 "cofeeding_indirect_2021_day_4_meters_100_window_14" "A78w" 0.926470588235294 0 0.00565730067903531 1 "Juvenile" "m" "red"
"143" 4 "cofeeding_indirect_2021_day_4_meters_100_window_14" "J39w" 0.455882352941176 0.0114135206321334 0.00120361939861008 1 "Juvenile" "m" "red"
"415" 5 "cofeeding_indirect_2021_day_5_meters_100_window_14" "A16w" 0.433962264150943 0.0759382127306656 0.0251724137931034 1 "Adult" "f" "red"
"613" 5 "cofeeding_indirect_2021_day_5_meters_100_window_14" "A00w" 0.0377358490566038 0.00119738751814224 0.000344827586206897 1 "Adult" NA "red"
