"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"22" 1 "cofeeding_indirect_2021_day_1_meters_10_window_14" "A05w" 0.923076923076923 0.0707692307692308 0.0123467302452316 1 "Adult" NA "red"
"27" 1 "cofeeding_indirect_2021_day_1_meters_10_window_14" "A15w" 0.461538461538462 0.00307692307692308 0.0168596730245232 1 "Adult" "m" "red"
"110" 2 "cofeeding_indirect_2021_day_2_meters_10_window_14" "Y27b" 0.185185185185185 0 0.0319343065693431 1 "Juvenile" NA "red"
"112" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "J12w" 0.121212121212121 0.333333333333333 0.0275974025974026 0 "Adult" "f" "blue"
"212" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "J17w" 0.242424242424242 0.53030303030303 0.0714285714285714 1 "Juvenile" "m" "red"
"102" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "A35w" 0.212121212121212 0.110479797979798 0.0454545454545455 1 "Juvenile" "f" "red"
"113" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "A31w" 0.0909090909090909 0.00505050505050505 0.00811688311688312 1 "Juvenile" "m" "red"
"122" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "A53w" 0.121212121212121 0.333333333333333 0.0211038961038961 0 "Juvenile" NA "blue"
"142" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "T71w" 0.0303030303030303 0 0.00324675324675325 1 "Juvenile" NA "red"
"162" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "A08w" 0.121212121212121 0 0.0633116883116883 1 "Juvenile" NA "red"
"172" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "E00w" 0.0303030303030303 0 0.0633116883116883 1 "Juvenile" "f" "red"
"182" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "A02w" 0.0303030303030303 0 0.0633116883116883 1 "Juvenile" NA "red"
"192" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "A32w" 0.0909090909090909 0.136363636363636 0.00487012987012987 1 "Adult" NA "red"
"222" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "T91b" 0.0909090909090909 0 0.00974025974025974 1 "Adult" "m" "red"
"242" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "E02w" 0.151515151515152 0.0454545454545455 0.100649350649351 1 "Adult" NA "red"
"272" 3 "cofeeding_indirect_2021_day_3_meters_10_window_14" "A33w" 0.0606060606060606 0.0568181818181818 0.0113636363636364 1 "Juvenile" NA "red"
"214" 4 "cofeeding_indirect_2021_day_4_meters_10_window_14" "J39w" 0.257575757575758 0.0524001949876076 0.000285176767031863 1 "Juvenile" "m" "red"
"291" 4 "cofeeding_indirect_2021_day_4_meters_10_window_14" "A78w" 0.772727272727273 0.14514444490337 0.0043585225289646 1 "Juvenile" "m" "red"
"216" 5 "cofeeding_indirect_2021_day_5_meters_10_window_14" "E13w" 0.4375 0.0771057347670251 0.0508379888268156 1 "Juvenile" "m" "red"
"84" 5 "cofeeding_indirect_2021_day_5_meters_10_window_14" "A55w" 0.46875 0 0.114525139664804 1 "Adult" "m" "red"
"117" 5 "cofeeding_indirect_2021_day_5_meters_10_window_14" "E11w" 0.34375 0.0115927419354839 0.0215083798882682 1 "Juvenile" "m" "red"
"124" 5 "cofeeding_indirect_2021_day_5_meters_10_window_14" "E12w" 0.5625 0.198969534050179 0.0215083798882682 1 "Juvenile" "m" "red"
"134" 5 "cofeeding_indirect_2021_day_5_meters_10_window_14" "T14w" 0.53125 0 0.094413407821229 0 "Adult" "m" "blue"
