"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"363" 5 "cofeeding_direct_2021_day_5_meters_25_window_14" "A29w" 0.12280701754386 0.0154500835421888 0.000733385986686224 1 "Adult" "f" "red"
"403" 5 "cofeeding_direct_2021_day_5_meters_25_window_14" "T66w" 0.0701754385964912 0 0.000959043213358908 1 "Juvenile" NA "red"
"416" 5 "cofeeding_direct_2021_day_5_meters_25_window_14" "E15w" 0.0701754385964912 0.0670426065162907 0.000394900146677197 1 "Adult" "m" "red"
"453" 5 "cofeeding_direct_2021_day_5_meters_25_window_14" "E12w" 0.403508771929825 0.0295530492898914 0.0155703486404152 1 "Juvenile" "m" "red"
"572" 5 "cofeeding_direct_2021_day_5_meters_25_window_14" "A58w" 0.0175438596491228 0 5.6414306668171e-05 1 "Juvenile" NA "red"
"3" 1 "cofeeding_direct_2022_day_1_meters_25_window_14" "E13w" 0.615384615384615 0.0146675334390974 0.0208030962747944 1 "Juvenile" "m" "red"
"8" 1 "cofeeding_direct_2022_day_1_meters_25_window_14" "J06w" 0.4 0.00825316376999069 0.0208837284308982 0 "Adult" "f" "blue"
"17" 1 "cofeeding_direct_2022_day_1_meters_25_window_14" "E45w" 0.353846153846154 0.000885035103785104 0.0252378648605064 1 "Juvenile" "f" "red"
"19" 1 "cofeeding_direct_2022_day_1_meters_25_window_14" "J17w" 0.646153846153846 0.00726685820626471 0.0373326882760845 1 "Juvenile" "m" "red"
"25" 1 "cofeeding_direct_2022_day_1_meters_25_window_14" "T50b" 0.384615384615385 0.0219881147164801 0.00507982583454282 1 "Adult" "m" "red"
"43" 1 "cofeeding_direct_2022_day_1_meters_25_window_14" "E38w" 0.369230769230769 0.000638293722993949 0.0145137880986938 1 "Juvenile" "m" "red"
"49" 1 "cofeeding_direct_2022_day_1_meters_25_window_14" "E17w" 0.246153846153846 0.0106513244328572 0.00370907918077729 1 "Adult" "m" "red"
"210" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "E06w" 0.536231884057971 0 0.0183230645593357 1 "Adult" "m" "red"
"310" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T19b" 0.739130434782609 0 0.0440128582909188 1 "Adult" "m" "red"
"410" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "T14w" 0.666666666666667 0 0.0376908652558264 1 "Adult" "m" "red"
"71" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A50w" 0.63768115942029 0.0173354003437124 0.0254219126707742 0 "Adult" "m" "blue"
"91" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A56w" 0.492753623188406 0.0221817954234834 0.00602732386820252 0 "Adult" "m" "blue"
"101" 2 "cofeeding_direct_2022_day_2_meters_25_window_14" "A73w" 0.608695652173913 0 0.0459416019287436 0 "Adult" "f" "blue"
