"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"16" 1 "cofeeding_indirect_2022_day_1_meters_25_window_14" "J17w" 0.140350877192982 0 0.019242213846459 1 "Juvenile" "m" "red"
"19" 1 "cofeeding_indirect_2022_day_1_meters_25_window_14" "T50b" 0.192982456140351 0.0820995942236544 0.004463400119024 1 "Adult" "m" "red"
"21" 1 "cofeeding_indirect_2022_day_1_meters_25_window_14" "E13w" 0.368421052631579 0 0.0617932949811545 1 "Juvenile" "m" "red"
"29" 1 "cofeeding_indirect_2022_day_1_meters_25_window_14" "K39" 0.333333333333333 0.153816833751044 0.0698274151953977 1 "Adult" "f" "red"
"49" 1 "cofeeding_indirect_2022_day_1_meters_25_window_14" "J06w" 0.0350877192982456 0 0.000991866693116445 0 "Adult" "f" "blue"
"110" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "E06w" 0.205882352941176 0.130853087503658 0.00146618791143028 1 "Adult" "m" "red"
"2101" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A03w" 0.544117647058823 0.0110842844600527 0.117504488330341 1 "Adult" "f" "red"
"510" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "Y27b" 0.161764705882353 0.00276558384547849 0.0221723518850987 1 "Juvenile" NA "red"
"71" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A35w" 0.102941176470588 0.0272168568920105 0.0320466786355476 0 "Juvenile" "f" "blue"
"91" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "E12w" 0.117647058823529 0.0669969480329445 0.000897666068222621 0 "Juvenile" "m" "blue"
"111" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "J00w" 0.0882352941176471 0.0878302813662778 0.000867743865948534 0 "Juvenile" "m" "blue"
"121" 2 "cofeeding_indirect_2022_day_2_meters_25_window_14" "A55w" 0.0882352941176471 0.0110769681006731 0.000508677438659485 0 "Adult" "m" "blue"
