"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"721" 1 "coroosting_direct_2022_day_1_meters_25_window_7" "E17w" 0.0384615384615385 0.0268090495363223 0.00498575498575499 1 "Adult" "m" "red"
"73" 1 "coroosting_direct_2022_day_1_meters_25_window_7" "K39" 0.0128205128205128 0 0.000712250712250712 1 "Adult" "f" "red"
"210" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J11w" 0.225352112676056 0.018391904672881 0.019 1 "Adult" "m" "red"
"410" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A31w" 0.309859154929577 0.0665362015537305 0.025 0 "Juvenile" "m" "blue"
"510" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J34w" 0.23943661971831 0.0331131451612028 0.021 1 "Juvenile" "f" "red"
"610" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J00w" 0.23943661971831 0.0731297467261247 0.022 0 "Juvenile" "m" "blue"
"91" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "A56w" 0.126760563380282 0.0164237501686528 0.009 0 "Adult" "m" "blue"
"1011" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J17w" 0.380281690140845 0.0484191507575236 0.037 1 "Juvenile" "m" "red"
"111" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T76w" 0.28169014084507 0.105273243291447 0.025 1 "Juvenile" "m" "red"
"131" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T13w" 0.23943661971831 0.0644660915811386 0.02 1 "Adult" "m" "red"
"161" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "E51w" 0.23943661971831 0.0341450450575249 0.021 1 "Adult" "f" "red"
"171" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "T51b" 0.154929577464789 0.0327120541799638 0.011 1 "Adult" "m" "red"
"191" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "E12w" 0.140845070422535 0.00531065347880783 0.012 0 "Juvenile" "m" "blue"
"201" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "J29w" 0.169014084507042 0.00653314627528331 0.017 0 "Adult" "f" "blue"
"221" 2 "coroosting_direct_2022_day_2_meters_25_window_7" "E15w" 0.154929577464789 0.026042302379237 0.015 0 "Adult" "m" "blue"
