"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"5" 1 "coroosting_direct_2021_day_1_meters_25_window_28" "A05w" 0.931034482758621 0.100675723619659 0.0429752066115702 1 "Adult" NA "red"
"24" 1 "coroosting_direct_2021_day_1_meters_25_window_28" "A15w" 0.724137931034483 0.0187092711011309 0.0338842975206612 1 "Adult" "m" "red"
"510" 2 "coroosting_direct_2021_day_2_meters_25_window_28" "Y27b" 0.541666666666667 0.0272689474701035 0.0277435265104809 1 "Juvenile" NA "red"
"710" 2 "coroosting_direct_2021_day_2_meters_25_window_28" "A03w" 0.604166666666667 0.037196414256785 0.0265104808877928 1 "Adult" "f" "red"
"212" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A03w" 0.408450704225352 0.031573312532422 0.015530303030303 1 "Adult" "f" "red"
"411" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "E03w" 0.352112676056338 0.00387813988101298 0.0178030303030303 1 "Adult" "m" "red"
"511" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "T71w" 0.323943661971831 0.00532072272586659 0.0117424242424242 1 "Juvenile" NA "red"
"152" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "J06w" 0.507042253521127 0.00665782892501176 0.0291666666666667 1 "Adult" "f" "red"
"162" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "J16w" 0.267605633802817 0.00685288342467368 0.00909090909090909 1 "Juvenile" "m" "red"
"192" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A02w" 0.394366197183099 0.00877323725646297 0.0140151515151515 1 "Juvenile" NA "red"
"202" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A33w" 0.408450704225352 0.00759296714231764 0.0178030303030303 1 "Juvenile" NA "red"
"222" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "E00w" 0.422535211267606 0.00884686242092021 0.0147727272727273 1 "Juvenile" "f" "red"
"232" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "E02w" 0.549295774647887 0.00619223875400565 0.0359848484848485 1 "Adult" NA "red"
"242" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "E04w" 0.394366197183099 0.0227971090749989 0.0113636363636364 1 "Juvenile" NA "red"
"252" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "E07w" 0.394366197183099 0.0119141990565047 0.0128787878787879 1 "Adult" "m" "red"
"292" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "J11w" 0.267605633802817 0.00763227817670184 0.0113636363636364 0 "Juvenile" "m" "blue"
"371" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A31w" 0.352112676056338 0.0166961883485698 0.0128787878787879 1 "Juvenile" "m" "red"
"381" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A35w" 0.422535211267606 0.0242434980722034 0.0132575757575758 1 "Juvenile" "f" "red"
"401" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A39w" 0.422535211267606 0.014040359883746 0.0166666666666667 1 "Juvenile" "m" "red"
"421" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "J18w" 0.225352112676056 0.00328806256752513 0.00871212121212121 1 "Juvenile" NA "red"
"431" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "J17w" 0.352112676056338 0.00543050095731631 0.0174242424242424 1 "Juvenile" "m" "red"
"451" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "J12w" 0.225352112676056 0.0033455254994053 0.00946969696969697 0 "Adult" "f" "blue"
"461" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A08w" 0.464788732394366 0.0279329066635503 0.0143939393939394 1 "Juvenile" NA "red"
"471" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "E05w" 0.366197183098592 0.00592314516621993 0.0136363636363636 1 "Juvenile" "f" "red"
"491" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A53w" 0.267605633802817 0.0111497210330737 0.00946969696969697 0 "Juvenile" NA "blue"
"50" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "J15w" 0.211267605633803 0.00879591361265398 0.00833333333333333 0 "Adult" NA "blue"
"51" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A32w" 0.295774647887324 0.00851584940836245 0.00795454545454545 1 "Adult" NA "red"
"53" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "A75w" 0.323943661971831 0.00720490012030003 0.0106060606060606 1 "Adult" NA "red"
"54" 3 "coroosting_direct_2021_day_3_meters_25_window_28" "T91b" 0.309859154929577 0.018097653535675 0.00909090909090909 1 "Adult" "m" "red"
"115" 4 "coroosting_direct_2021_day_4_meters_25_window_28" "J39w" 0.397590361445783 0.022414924314814 0.0130587644399799 1 "Juvenile" "m" "red"
"372" 4 "coroosting_direct_2021_day_4_meters_25_window_28" "A78w" 0.36144578313253 0.00803809149219242 0.0143144148669011 1 "Juvenile" "m" "red"
"116" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "A55w" 0.246376811594203 0.00350545188040333 0.00906555090655509 1 "Adult" "m" "red"
"614" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "A29w" 0.36231884057971 0.0146870225508976 0.0149930264993026 1 "Adult" "f" "red"
"88" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "A22w" 0.391304347826087 0.0125028421585985 0.0181311018131102 0 "Adult" NA "blue"
"124" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "E15w" 0.376811594202899 0.0235711621715276 0.0139470013947001 1 "Adult" "m" "red"
"164" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "A10w" 0.260869565217391 0.00942285889824713 0.0101115760111576 0 "Adult" NA "blue"
"174" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "J38w" 0.202898550724638 0.00617975584575912 0.00662482566248257 1 "Adult" NA "red"
"184" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "A00w" 0.27536231884058 0.0193999378489887 0.00732217573221757 1 "Adult" NA "red"
"194" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "T14w" 0.492753623188406 0.0472085935406221 0.0163877266387727 0 "Adult" "m" "blue"
"224" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "A16w" 0.376811594202899 0.0264319431368032 0.0132496513249651 1 "Adult" "f" "red"
"274" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "T53b" 0.463768115942029 0.00975589195081298 0.0387029288702929 1 "Adult" "m" "red"
"304" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "E14w" 0.376811594202899 0.00578781827562708 0.0230125523012552 1 "Adult" "m" "red"
"463" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "T66w" 0.304347826086957 0.0116409336758061 0.0101115760111576 1 "Juvenile" NA "red"
"473" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "E11w" 0.304347826086957 0.0257804462463656 0.00836820083682008 1 "Juvenile" "m" "red"
"493" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "E12w" 0.304347826086957 0.0143651914577504 0.00906555090655509 1 "Juvenile" "m" "red"
"542" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "E10w" 0.173913043478261 0.00976894262589714 0.00418410041841004 1 "Juvenile" "m" "red"
"562" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "T15w" 0.173913043478261 0.00479547231956833 0.00662482566248257 0 "Adult" "f" "blue"
"572" 5 "coroosting_direct_2021_day_5_meters_25_window_28" "E13w" 0.304347826086957 0.0239204073407857 0.00941422594142259 1 "Juvenile" "m" "red"
"3" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "E45w" 0.6 0.035765950253972 0.024174246050742 1 "Juvenile" "f" "red"
"7" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "K39" 0.2875 0.00507225495685624 0.0114887505983724 1 "Adult" "f" "red"
"35" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "E38w" 0.25 0.013046982667046 0.00574437529918621 1 "Juvenile" "m" "red"
"55" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "T50b" 0.45 0.0173420564283411 0.0150789851603638 1 "Adult" "m" "red"
"58" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "E13w" 0.4625 0.0291124301766486 0.0172331258975586 1 "Juvenile" "m" "red"
"59" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "J06w" 0.5 0.0184987458060117 0.0189085686931546 0 "Adult" "f" "blue"
"60" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "J17w" 0.4 0.0644415508194196 0.0110100526567736 1 "Juvenile" "m" "red"
"72" 1 "coroosting_direct_2022_day_1_meters_25_window_28" "E17w" 0.075 0.000928378903895226 0.00359023456199138 1 "Adult" "m" "red"
"110" 2 "coroosting_direct_2022_day_2_meters_25_window_28" "A31w" 0.531914893617021 0.0251280324433203 0.0198248040571692 0 "Juvenile" "m" "blue"
