"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"2" 1 "coroosting_indirect_2021_day_1_meters_25_window_7" "A05w" 0.478260869565217 0.210878976096367 0.118055555555556 1 "Adult" NA "red"
"22" 1 "coroosting_indirect_2021_day_1_meters_25_window_7" "A15w" 0.0869565217391304 0 0.0138888888888889 1 "Adult" "m" "red"
"171" 2 "coroosting_indirect_2021_day_2_meters_25_window_7" "Y27b" 0.244444444444444 0.0200094233454743 0.026536312849162 1 "Juvenile" NA "red"
"37" 2 "coroosting_indirect_2021_day_2_meters_25_window_7" "A03w" 0.2 0.0131120796393407 0.0167597765363128 1 "Adult" "f" "red"
"82" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "A75w" 0.0196078431372549 0 0.0012531328320802 1 "Adult" NA "red"
"122" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "E02w" 0.392156862745098 0.0438552138931305 0.0802005012531328 1 "Adult" NA "red"
"172" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "A33w" 0.137254901960784 0.0461854642615524 0.0087719298245614 1 "Juvenile" NA "red"
"202" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "E07w" 0.0980392156862745 0.0209905860383369 0.006265664160401 1 "Adult" "m" "red"
"213" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "J11w" 0.0980392156862745 0.0264761655491759 0.0075187969924812 0 "Juvenile" "m" "blue"
"222" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "A03w" 0.156862745098039 0.0213835047271944 0.0112781954887218 1 "Adult" "f" "red"
"291" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "A39w" 0.215686274509804 0.074304739150851 0.0150375939849624 1 "Juvenile" "m" "red"
"301" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "J06w" 0.352941176470588 0.209802269232956 0.0338345864661654 1 "Adult" "f" "red"
"321" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "J17w" 0.0196078431372549 0 0.0012531328320802 1 "Juvenile" "m" "red"
"341" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "A53w" 0.137254901960784 0.100466428611757 0.0087719298245614 0 "Juvenile" NA "blue"
"351" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "J12w" 0.0196078431372549 0 0.0012531328320802 0 "Adult" "f" "blue"
"412" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "A32w" 0.0392156862745098 0.0047749766573296 0.0025062656641604 1 "Adult" NA "red"
"431" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "J15w" 0.0392156862745098 0.00324987430869784 0.0025062656641604 0 "Adult" NA "blue"
"441" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "E04w" 0.0392156862745098 0 0.0025062656641604 1 "Juvenile" NA "red"
"451" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "E05w" 0.0784313725490196 0.0510736191912663 0.006265664160401 1 "Juvenile" "f" "red"
"49" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "A35w" 0.0784313725490196 0.0293714991915684 0.006265664160401 1 "Juvenile" "f" "red"
"50" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "E00w" 0.0196078431372549 0 0.0012531328320802 1 "Juvenile" "f" "red"
"52" 3 "coroosting_indirect_2021_day_3_meters_25_window_7" "T91b" 0.0196078431372549 0 0.0012531328320802 1 "Adult" "m" "red"
"432" 4 "coroosting_indirect_2021_day_4_meters_25_window_7" "J39w" 0.21875 0.00370912971789927 0.0161290322580645 1 "Juvenile" "m" "red"
"59" 4 "coroosting_indirect_2021_day_4_meters_25_window_7" "A78w" 0.0625 0.00124472732962775 0.003584229390681 1 "Juvenile" "m" "red"
"69" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "A00w" 0.0909090909090909 0.0380549682875264 0.00966183574879227 1 "Adult" NA "red"
"84" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "T15w" 0.0227272727272727 0 0.00241545893719807 0 "Adult" "f" "blue"
"124" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "A16w" 0.25 0.0529410687973056 0.0338164251207729 1 "Adult" "f" "red"
"194" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "T53b" 0.340909090909091 0.0354307954202246 0.072463768115942 1 "Adult" "m" "red"
"244" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "T14w" 0.272727272727273 0.0232558139534884 0.0579710144927536 0 "Adult" "m" "blue"
"303" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "E13w" 0.0227272727272727 0 0.00241545893719807 1 "Juvenile" "m" "red"
"323" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "E12w" 0.0227272727272727 0 0.00241545893719807 1 "Juvenile" "m" "red"
"373" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "A22w" 0.0681818181818182 0 0.00966183574879227 0 "Adult" NA "blue"
"383" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "A29w" 0.0454545454545455 0.0739957716701903 0.00483091787439614 1 "Adult" "f" "red"
"423" 5 "coroosting_indirect_2021_day_5_meters_25_window_7" "E15w" 0.0227272727272727 0 0.00241545893719807 1 "Adult" "m" "red"
"4" 1 "coroosting_indirect_2022_day_1_meters_25_window_7" "J17w" 0.220779220779221 0.0693653428924013 0.0186046511627907 1 "Juvenile" "m" "red"
"12" 1 "coroosting_indirect_2022_day_1_meters_25_window_7" "E38w" 0.220779220779221 0.0466495103237251 0.0178294573643411 1 "Juvenile" "m" "red"
"15" 1 "coroosting_indirect_2022_day_1_meters_25_window_7" "E17w" 0.038961038961039 0.000170881749829118 0.00542635658914729 1 "Adult" "m" "red"
"31" 1 "coroosting_indirect_2022_day_1_meters_25_window_7" "J06w" 0.350649350649351 0.0538297552022688 0.037984496124031 0 "Adult" "f" "blue"
"55" 1 "coroosting_indirect_2022_day_1_meters_25_window_7" "E45w" 0.207792207792208 0.0111736494671306 0.0162790697674419 1 "Juvenile" "f" "red"
"56" 1 "coroosting_indirect_2022_day_1_meters_25_window_7" "E13w" 0.12987012987013 0.00203575404541336 0.0131782945736434 1 "Juvenile" "m" "red"
"74" 1 "coroosting_indirect_2022_day_1_meters_25_window_7" "T50b" 0.038961038961039 0.00716948733250038 0.00232558139534884 1 "Adult" "m" "red"
