"day" "sampling_date" "id" "degree" "betweenness" "strength" "infection" "age" "sex" "color"
"192" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "E04w" 0.614285714285714 0 0.0321170921198668 1 "Juvenile" NA "red"
"202" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "J06w" 0.842857142857143 0.0011710460373053 0.0317008879023307 1 "Adult" "f" "red"
"213" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "J11w" 0.7 0.00492481418311798 0.0169950055493896 0 "Juvenile" "m" "blue"
"222" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "J12w" 0.585714285714286 0.00375606218171042 0.0131798002219756 0 "Adult" "f" "blue"
"232" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "J15w" 0.8 0.00758015931852358 0.0215732519422863 0 "Adult" NA "blue"
"242" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "J16w" 0.6 0.00874223064740263 0.00922586015538291 1 "Juvenile" "m" "red"
"252" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "J17w" 0.657142857142857 0.0168607312548691 0.00957269700332963 1 "Juvenile" "m" "red"
"262" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "J18w" 0.614285714285714 0.000180330898510619 0.0170643729189789 1 "Juvenile" NA "red"
"371" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "A35w" 0.742857142857143 0.065710082455769 0.0106825749167592 1 "Juvenile" "f" "red"
"381" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "E07w" 0.585714285714286 0.00045347557769918 0.0159544950055494 1 "Adult" "m" "red"
"391" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "T71w" 0.571428571428571 0.101662967871972 0.00561875693673696 1 "Juvenile" NA "red"
"57" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "A32w" 0.3 0.00663591932998318 0.00541065482796892 1 "Adult" NA "red"
"58" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "E05w" 0.414285714285714 0.00251890276734997 0.00665926748057714 1 "Juvenile" "f" "red"
"61" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "T91b" 0.228571428571429 0.0071012384653351 0.00208102108768036 1 "Adult" "m" "red"
"62" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "E03w" 0.257142857142857 0 0.0101276359600444 1 "Adult" "m" "red"
"66" 3 "coroosting_indirect_2021_day_3_meters_100_window_14" "A75w" 0.0571428571428571 0 0.00228912319644839 1 "Adult" NA "red"
"115" 4 "coroosting_indirect_2021_day_4_meters_100_window_14" "A78w" 0.628571428571429 0.00477169841969585 0.0140817901234568 1 "Juvenile" "m" "red"
"302" 4 "coroosting_indirect_2021_day_4_meters_100_window_14" "J39w" 0.614285714285714 0.0155730070035452 0.0100951646090535 1 "Juvenile" "m" "red"
"116" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "A00w" 0.383333333333333 0.00687924381804983 0.0137903861308117 1 "Adult" NA "red"
"104" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "A10w" 0.316666666666667 0.00278695889321906 0.008274231678487 0 "Adult" NA "blue"
"117" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "A22w" 0.45 0.0128584891079644 0.0141843971631206 0 "Adult" NA "blue"
"124" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "A29w" 0.516666666666667 0.00152816502392774 0.0242316784869976 1 "Adult" "f" "red"
"204" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "E12w" 0.45 0.0446599863775396 0.0102442868400315 1 "Juvenile" "m" "red"
"254" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "A16w" 0.433333333333333 0.0542556173052115 0.0137903861308117 1 "Adult" "f" "red"
"284" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "A55w" 0.35 0.0123786164184574 0.00768321513002364 1 "Adult" "m" "red"
"393" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "T14w" 0.533333333333333 0.0179927723823542 0.0230496453900709 0 "Adult" "m" "blue"
"416" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "T53b" 0.45 0.00172301176538465 0.0447202521670607 1 "Adult" "m" "red"
"463" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "E13w" 0.5 0.081719982780665 0.00965327029156816 1 "Juvenile" "m" "red"
"493" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "T15w" 0.216666666666667 0.00167072822015888 0.00847123719464145 0 "Adult" "f" "blue"
"515" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "E14w" 0.2 0.00639435934931029 0.00354609929078014 1 "Adult" "m" "red"
"532" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "J38w" 0.133333333333333 0.00449223704732179 0.00216706067769898 1 "Adult" NA "red"
"542" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "E15w" 0.15 0.00179654470930642 0.00669818754925138 1 "Adult" "m" "red"
"562" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "E11w" 0.133333333333333 0.00384474956932584 0.00315208825847124 1 "Juvenile" "m" "red"
"572" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "T66w" 0.0833333333333333 0.00114094944603419 0.00157604412923562 1 "Juvenile" NA "red"
"582" 5 "coroosting_indirect_2021_day_5_meters_100_window_14" "E10w" 0.0166666666666667 0 0.000197005516154452 1 "Juvenile" "m" "red"
"10" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "E45w" 0.772151898734177 0.00860513916595505 0.0229066115069333 1 "Juvenile" "f" "red"
"12" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "J06w" 0.79746835443038 0.0138558029760093 0.0167011415000383 0 "Adult" "f" "blue"
"14" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "J17w" 0.79746835443038 0.0364303193167276 0.0125258561250287 1 "Juvenile" "m" "red"
"191" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "K39" 0.417721518987342 0.0701616939670326 0.00329426185551214 1 "Adult" "f" "red"
"20" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "T50b" 0.341772151898734 0.000617842073538276 0.0098444801961235 1 "Adult" "m" "red"
"28" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "E13w" 0.708860759493671 0.00232538248909688 0.01463265149774 1 "Juvenile" "m" "red"
"68" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "E38w" 0.607594936708861 0.0054651451259218 0.00789090630506397 1 "Juvenile" "m" "red"
"74" 1 "coroosting_indirect_2022_day_1_meters_100_window_14" "E17w" 0.10126582278481 0 0.00344748333716387 1 "Adult" "m" "red"
"410" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "K39" 0.525 0.0344372306578821 0.00453915987074935 0 "Adult" "f" "blue"
"6101" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A03w" 0.825 0.00265255167612567 0.0202338821357132 1 "Adult" "f" "red"
"101" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A31w" 0.775 0.00280838239921368 0.0153869826127096 0 "Juvenile" "m" "blue"
"121" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A53w" 0.85 0.00176795018829267 0.01430989382982 0 "Juvenile" NA "blue"
"131" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A56w" 0.6375 0.000787054014902116 0.0133097399599938 0 "Adult" "m" "blue"
"141" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A73w" 0.8375 0.0135124486855817 0.0126173257424219 0 "Adult" "f" "blue"
"161" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "E06w" 0.6375 0.00419597899144836 0.0102708108939837 1 "Adult" "m" "red"
"171" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "E12w" 0.6375 0.001956514296985 0.00857824280658563 0 "Juvenile" "m" "blue"
"241" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "E51w" 0.875 0.0227060842983009 0.0173488228958301 1 "Adult" "f" "red"
"251" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J00w" 0.8125 0.00874166441648245 0.0137713494383751 0 "Juvenile" "m" "blue"
"271" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J11w" 0.8 0.00359934855225927 0.0165410063086629 1 "Adult" "m" "red"
"291" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J16w" 0.625 0.0392064394840424 0.00677027234959224 0 "Juvenile" "m" "blue"
"301" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J17w" 0.8 0 0.0253115863979074 1 "Juvenile" "m" "red"
"311" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J31w" 0.875 0.0149832220214001 0.01907985843976 1 "Adult" "m" "red"
"321" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J34w" 0.7375 0 0.0232343437451916 1 "Juvenile" "f" "red"
"331" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J39w" 0.8625 0.00409997063359464 0.0153869826127096 1 "Juvenile" "m" "red"
"341" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T13w" 0.775 0.00363555950695343 0.0200415448530543 1 "Adult" "m" "red"
"361" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T25b" 0.8875 0 0.0334282197261117 0 "Adult" "f" "blue"
"3811" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T51b" 0.8375 0.0100692497973271 0.0156562548084321 1 "Adult" "m" "red"
"3911" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T76w" 0.85 0.001980740397947 0.0276965687028774 1 "Juvenile" "m" "red"
"4111" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "Y27b" 0.9125 0.0302013672729481 0.0158101246345592 1 "Juvenile" NA "red"
"431" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J50w" 0.7875 0.0356672248253453 0.0100015386982613 1 "Juvenile" "m" "red"
"441" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A19w" 0.8125 0.000142415291335619 0.02146484074473 0 "Adult" "f" "blue"
"461" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A35w" 0.7875 0.0165348888088726 0.00911678719803047 0 "Juvenile" "f" "blue"
"471" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "E15w" 0.6875 0.00324980545002366 0.019926142483459 0 "Adult" "m" "blue"
"491" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "E47w" 0.775 0.0272896757256059 0.00923218956762579 1 "Juvenile" "f" "red"
"521" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J29w" 0.65 0.000276621262864692 0.0198492075703954 0 "Adult" "f" "blue"
"551" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T14w" 0.5625 0.00106537764217383 0.00780889367595015 1 "Adult" "m" "red"
"571" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T19b" 0.65 0.00867679526302954 0.0141175565471611 1 "Adult" "m" "red"
"591" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T53b" 0.7125 0.00125589633863144 0.0161563317433451 0 "Adult" "m" "blue"
"611" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T99b" 0.5375 0.0391414094148029 0.00373134328358209 0 "Adult" "m" "blue"
"621" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "E05w" 0.525 0.0281095922857746 0.00338513617479612 1 "Juvenile" "f" "red"
"641" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A55w" 0.525 0.0661320532752164 0.00334666871826435 0 "Adult" "m" "blue"
"681" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A50w" 0.5125 0.0222434973250703 0.00511617171872596 0 "Adult" "m" "blue"
"691" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J54w" 0.25 0.00857433586133315 0.00230804739190645 0 "Juvenile" "f" "blue"
"701" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "Y26b" 0.475 0.00708207086266546 0.00573165102323434 0 "Juvenile" "f" "blue"
"731" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A57w" 0.2625 0.000124100273020601 0.01669487613479 1 "Adult" "f" "red"
"741" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "T90b" 0.3375 0.000216931709392618 0.0099630712417295 0 "Adult" "m" "blue"
"761" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J79w" 0.325 0.0455673154284083 0.00153869826127096 0 "Adult" "m" "blue"
"771" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "J52w" 0.375 0.00770480853261396 0.00650100015386983 1 "Juvenile" "m" "red"
"781" 2 "coroosting_indirect_2022_day_2_meters_100_window_14" "A39w" 0.025 0 0.00111555623942145 1 "Juvenile" "m" "red"
